sample_idx,is_outlier,iforest_score
497,0,0.010210579716420365
498,0,0.14659260815437913
499,0,0.15082309121356569
500,0,0.1399897784145986
501,0,0.16401495243176673
502,0,0.16757841274339969
503,0,0.15878298935768426
504,0,0.15642651213399666
505,1,-0.007641652835723378
506,0,0.15582834718995192
507,0,0.10748634528142487
508,0,0.11471453818968141
509,0,0.17122433352662292
510,0,0.15522030902510586
511,0,0.1733522247138775
512,0,0.1621367996643086
513,0,0.15795344454577415
514,0,0.18032701414917207
515,0,0.16765066365281717
516,0,0.1281848307198556
517,0,0.17836421309007294
518,0,0.10661483685088974
519,0,0.16745888327931358
520,0,0.17335346450189154
521,0,0.1742097175006629
522,0,0.17379076719420827
523,0,0.16459392863990174
524,0,0.16675381155540375
525,0,0.006732355064733575
526,1,-0.016813558948415075
527,0,0.1590204205761388
528,0,0.1759646425737461
529,0,0.17149493493966034
530,0,0.16845632924998105
531,0,0.17110580856366958
532,1,-0.03435583762792238
533,0,0.08302618478123708
534,0,0.17408234404434408
535,0,0.17770181966104193
536,0,0.17173044735081072
537,0,0.1765569217500096
538,0,0.05213801997003742
539,0,0.16794559377643548
540,0,0.1449409363091676
541,0,0.17017426197942576
542,0,0.1682887216585433
543,0,0.16622293818288703
544,0,0.15794803544317682
545,0,0.16960311148579071
546,0,0.1678193927304335
547,0,0.1464003274584777
548,0,0.16901269650398482
549,0,0.16318638998313256
550,1,-0.023317133448172767
551,0,0.11558765667652177
552,0,0.08315401516588516
553,0,0.1623995373369303
554,0,0.1685167278536801
555,1,-0.006322332168749445
556,0,0.1195112365190063
557,0,0.15370166301862037
558,0,0.07853474971150365
559,0,0.06829987805018611
560,0,0.16608282469920005
561,0,0.15586980057988764
562,0,0.13481479144525743
563,0,0.16692027551357003
564,0,0.13041962462874096
565,0,0.17401560765491153
